chromosome_index	position	cluster_index
8	2139	0
8	2140	2
8	2141	0
8	2142	0
8	2143	0
8	2144	2
8	2145	2
8	2146	0
8	2147	0
8	2148	2
8	2149	0
8	2150	0
8	2151	0
8	2152	1
8	2153	2
8	2154	0
8	2155	0
8	2156	0
8	2157	2
8	2158	0
8	2159	0
8	2160	2
8	2161	2
8	2162	0
8	2163	2
8	2164	0
8	2165	0
8	2166	0
8	2167	0
8	2168	2
8	2169	2
8	2170	2
8	2171	2
8	2172	0
8	2173	0
8	2174	2
8	2175	2
8	2176	0
8	2177	0
8	2178	0
8	2179	2
8	2180	2
8	2181	0
8	2182	0
8	2183	2
8	2184	0
8	2185	0
8	2186	0
8	2187	0
8	2188	2
8	2189	0
8	2190	2
8	2191	2
8	2192	0
8	2193	0
8	2194	0
8	2195	0
8	2196	0
8	2197	0
8	2198	2
8	2199	2
8	2200	0
8	2201	0
8	2202	0
8	2203	2
8	2204	0
8	2205	0
8	2206	2
8	2207	0
8	2208	2
8	2209	0
8	2210	2
8	2211	2
8	2212	0
8	2213	0
8	2214	0
8	2215	0
8	2216	0
8	2217	0
8	2218	0
8	2219	0
8	2220	0
8	2221	2
8	2222	0
8	2223	0
8	2224	0
8	2225	2
8	2226	2
8	2227	0
8	2228	0
8	2229	0
8	2230	0
8	2231	2
8	2232	2
8	2233	0
8	2234	2
8	2235	2
8	2236	2
8	2237	2
8	2238	0
8	2239	2
8	2240	2
8	2241	0
8	2242	1
8	2243	0
8	2244	0
8	2245	0
8	2246	0
8	2247	2
8	2248	2
8	2249	0
8	2250	0
8	2251	2
8	2252	1
8	2253	0
8	2254	0
8	2255	2
8	2256	0
8	2257	2
8	2258	0
8	2259	0
8	2260	0
8	2261	2
8	2262	1
8	2263	1
8	2264	2
8	2265	2
8	2266	0
8	2267	1
8	2268	2
8	2269	2
8	2270	2
8	2271	2
8	2272	0
8	2273	2
8	2274	0
8	2275	0
8	2276	0
8	2277	0
8	2278	0
8	2279	0
8	2280	2
8	2281	0
8	2282	1
8	2283	0
8	2284	2
8	2285	0
8	2286	0
8	2287	0
8	2288	0
8	2289	0
8	2290	1
8	2291	1
8	2292	0
8	2293	0
8	2294	0
8	2295	0
8	2296	0
9	2297	2
9	2298	2
9	2299	2
9	2300	0
9	2301	0
9	2302	0
9	2303	2
9	2304	1
9	2305	0
9	2306	2
9	2307	2
9	2308	1
9	2309	1
9	2310	0
9	2311	0
9	2312	0
9	2313	0
9	2314	0
9	2315	0
9	2316	0
9	2317	0
9	2318	0
9	2319	0
9	2320	1
9	2321	0
9	2322	0
9	2323	1
9	2324	0
9	2325	0
9	2326	0
9	2327	2
9	2328	0
9	2329	2
9	2330	0
9	2331	0
9	2332	0
9	2333	0
9	2334	0
9	2335	0
9	2336	0
9	2337	0
9	2338	0
9	2339	0
9	2340	0
9	2341	2
9	2342	0
9	2343	2
9	2344	2
9	2345	0
9	2346	0
9	2347	2
9	2348	0
9	2349	0
9	2350	0
9	2351	2
9	2352	2
9	2353	2
9	2354	2
9	2355	2
9	2356	2
9	2357	1
9	2358	0
9	2359	0
9	2360	2
9	2361	0
9	2362	0
9	2363	0
9	2364	1
9	2365	0
9	2366	1
9	2367	2
9	2368	1
9	2369	2
9	2370	1
9	2371	0
9	2372	1
9	2373	2
9	2374	2
9	2375	1
9	2376	1
9	2377	2
9	2378	2
9	2379	2
9	2380	2
9	2381	1
9	2382	1
9	2383	2
9	2384	2
9	2385	1
9	2386	2
9	2387	1
9	2388	2
9	2389	2
9	2390	2
9	2391	1
9	2392	2
9	2393	2
9	2394	2
9	2395	1
9	2396	2
9	2397	1
9	2398	1
9	2399	2
9	2400	1
9	2401	1
9	2402	2
9	2403	2
9	2404	1
9	2405	1
9	2406	2
9	2407	1
9	2408	1
9	2409	1
9	2410	1
9	2411	2
9	2412	2
9	2413	1
9	2414	2
9	2415	2
9	2416	2
9	2417	2
9	2418	2
9	2419	2
9	2420	2
9	2421	1
9	2422	2
9	2423	2
9	2424	1
9	2425	2
9	2426	2
9	2427	2
9	2428	1
9	2429	0
9	2430	2
9	2431	2
9	2432	2
9	2433	2
9	2434	1
9	2435	2
9	2436	2
9	2437	2
9	2438	0
9	2439	2
9	2440	1
9	2441	2
9	2442	1
9	2443	2
9	2444	2
9	2445	1
9	2446	1
9	2447	1
9	2448	0
9	2449	0
9	2450	0
9	2451	0
9	2452	0
9	2453	2
9	2454	2
9	2455	0
9	2456	2
9	2457	2
9	2458	0
9	2459	0
9	2460	2
9	2461	0
9	2462	0
9	2463	0
9	2464	1
9	2465	2
9	2466	0
9	2467	0
9	2468	2
9	2469	2
9	2470	0
9	2471	0
9	2472	2
9	2473	1
9	2474	2
9	2475	2
9	2476	2
9	2477	0
9	2478	2
9	2479	0
9	2480	0
9	2481	1
9	2482	0
9	2483	0
9	2484	2
9	2485	1
9	2486	1
9	2487	1
9	2488	2
9	2489	2
9	2490	0
9	2491	0
9	2492	0
9	2493	1
9	2494	0
9	2495	0
9	2496	0
9	2497	2
9	2498	2
9	2499	2
9	2500	2
9	2501	2
9	2502	1
9	2503	0
9	2504	0
9	2505	0
9	2506	0
9	2507	2
9	2508	0
9	2509	0
9	2510	2
9	2511	2
9	2512	1
9	2513	0
9	2514	0
9	2515	0
9	2516	0
9	2517	0
9	2518	2
9	2519	2
9	2520	1
9	2521	1
9	2522	2
9	2523	1
9	2524	2
9	2525	0
9	2526	0
9	2527	0
9	2528	0
9	2529	1
9	2530	0
9	2531	0
10	2532	2
10	2533	2
10	2534	2
10	2535	0
10	2536	1
10	2537	0
10	2538	1
10	2539	0
10	2540	2
10	2541	2
10	2542	2
10	2543	2
10	2544	0
10	2545	0
10	2546	2
10	2547	0
10	2548	0
10	2549	0
10	2550	0
10	2551	2
10	2552	2
10	2553	2
10	2554	1
10	2555	2
10	2556	0
10	2557	0
10	2558	2
10	2559	2
10	2560	2
10	2561	0
10	2562	0
10	2563	1
10	2564	1
10	2565	0
10	2566	0
10	2567	2
10	2568	2
10	2569	0
10	2570	0
10	2571	0
10	2572	2
10	2573	1
10	2574	0
10	2575	0
10	2576	2
10	2577	2
10	2578	2
10	2579	2
10	2580	2
10	2581	2
10	2582	2
10	2583	2
10	2584	2
10	2585	2
10	2586	2
10	2587	2
10	2588	0
10	2589	2
10	2590	0
10	2591	1
10	2592	2
10	2593	2
10	2594	1
10	2595	1
10	2596	2
10	2597	1
10	2598	2
10	2599	2
10	2600	1
10	2601	2
10	2602	2
10	2603	2
10	2604	1
10	2605	2
10	2606	2
10	2607	0
10	2608	1
10	2609	0
10	2610	2
10	2611	0
10	2612	0
10	2613	0
10	2614	0
10	2615	2
10	2616	2
10	2617	1
10	2618	2
10	2619	0
10	2620	0
10	2621	0
10	2622	2
10	2623	0
10	2624	0
10	2625	1
10	2626	0
10	2627	0
10	2628	0
10	2629	2
10	2630	0
10	2631	2
10	2632	2
10	2633	2
10	2634	0
10	2635	0
10	2636	2
10	2637	0
10	2638	0
10	2639	2
10	2640	0
10	2641	0
10	2642	0
10	2643	2
10	2644	2
10	2645	2
10	2646	0
10	2647	0
10	2648	0
10	2649	2
10	2650	2
10	2651	2
10	2652	2
10	2653	2
10	2654	0
10	2655	2
10	2656	2
10	2657	0
10	2658	0
10	2659	2
10	2660	2
10	2661	0
10	2662	2
10	2663	2
10	2664	2
10	2665	0
10	2666	2
10	2667	2
10	2668	0
10	2669	0
10	2670	0
10	2671	0
10	2672	0
10	2673	0
10	2674	0
10	2675	2
10	2676	2
10	2677	0
10	2678	2
10	2679	2
10	2680	0
10	2681	0
10	2682	2
10	2683	0
10	2684	2
10	2685	2
10	2686	2
10	2687	2
10	2688	0
10	2689	0
10	2690	0
10	2691	0
10	2692	2
10	2693	2
10	2694	2
10	2695	2
10	2696	0
10	2697	0
10	2698	0
10	2699	0
10	2700	0
10	2701	2
10	2702	0
10	2703	2
11	2704	2
11	2705	2
11	2706	1
11	2707	0
11	2708	0
11	2709	2
11	2710	0
11	2711	0
11	2712	2
11	2713	2
11	2714	0
11	2715	0
11	2716	0
11	2717	2
11	2718	0
11	2719	2
11	2720	0
11	2721	2
11	2722	0
11	2723	1
11	2724	1
11	2725	0
11	2726	1
11	2727	2
11	2728	1
11	2729	2
11	2730	2
11	2731	0
11	2732	0
11	2733	1
11	2734	2
11	2735	2
11	2736	1
11	2737	0
11	2738	2
11	2739	0
11	2740	0
11	2741	0
11	2742	0
11	2743	0
11	2744	0
11	2745	0
11	2746	2
11	2747	1
11	2748	0
11	2749	2
11	2750	1
11	2751	0
11	2752	1
11	2753	1
11	2754	2
11	2755	0
11	2756	0
11	2757	1
11	2758	0
11	2759	0
11	2760	0
11	2761	0
11	2762	2
11	2763	0
11	2764	2
11	2765	2
11	2766	0
11	2767	0
11	2768	0
11	2769	0
11	2770	0
11	2771	0
11	2772	2
11	2773	2
11	2774	2
11	2775	0
11	2776	2
11	2777	2
11	2778	2
11	2779	0
11	2780	1
11	2781	2
11	2782	0
11	2783	0
11	2784	2
11	2785	2
11	2786	0
11	2787	0
11	2788	0
11	2789	1
11	2790	2
11	2791	0
11	2792	1
11	2793	2
11	2794	1
11	2795	1
11	2796	0
11	2797	0
11	2798	2
11	2799	1
11	2800	1
11	2801	0
11	2802	2
11	2803	2
11	2804	2
11	2805	2
11	2806	2
11	2807	1
11	2808	1
11	2809	2
11	2810	2
11	2811	2
11	2812	2
11	2813	2
11	2814	2
11	2815	2
11	2816	1
11	2817	0
11	2818	2
11	2819	0
11	2820	0
11	2821	0
11	2822	0
11	2823	0
11	2824	2
11	2825	2
11	2826	2
11	2827	0
11	2828	0
11	2829	2
11	2830	0
11	2831	0
11	2832	2
11	2833	2
11	2834	0
11	2835	2
11	2836	2
11	2837	2
11	2838	0
11	2839	2
11	2840	0
11	2841	0
11	2842	2
11	2843	0
11	2844	0
11	2845	0
11	2846	0
11	2847	0
11	2848	0
11	2849	0
11	2850	0
11	2851	1
11	2852	1
11	2853	0
11	2854	0
11	2855	1
11	2856	0
11	2857	2
11	2858	2
11	2859	2
11	2860	1
11	2861	0
11	2862	2
11	2863	0
11	2864	0
11	2865	2
11	2866	0
11	2867	0
11	2868	0
11	2869	1
11	2870	0
11	2871	2
11	2872	2
11	2873	2
11	2874	2
11	2875	1
11	2876	0
11	2877	0
11	2878	0
11	2879	2
11	2880	2
11	2881	2
11	2882	0
11	2883	2
11	2884	0
11	2885	0
11	2886	2
11	2887	2
11	2888	2
11	2889	2
11	2890	2
11	2891	2
11	2892	2
11	2893	1
12	2894	1
12	2895	2
12	2896	2
12	2897	2
12	2898	2
12	2899	0
12	2900	2
12	2901	2
12	2902	0
12	2903	1
12	2904	2
12	2905	2
12	2906	2
12	2907	1
12	2908	2
12	2909	2
12	2910	1
12	2911	1
12	2912	2
12	2913	0
12	2914	0
12	2915	0
12	2916	0
12	2917	0
12	2918	0
12	2919	2
12	2920	0
12	2921	2
12	2922	1
12	2923	0
12	2924	1
12	2925	2
12	2926	2
12	2927	2
12	2928	0
12	2929	0
12	2930	2
12	2931	0
12	2932	2
12	2933	2
12	2934	2
12	2935	1
12	2936	2
12	2937	1
12	2938	1
12	2939	0
12	2940	1
12	2941	0
12	2942	2
12	2943	2
12	2944	2
12	2945	0
12	2946	1
12	2947	0
12	2948	2
12	2949	2
12	2950	2
12	2951	2
12	2952	2
12	2953	2
12	2954	0
12	2955	2
12	2956	2
12	2957	0
12	2958	0
12	2959	0
12	2960	2
12	2961	2
12	2962	2
12	2963	2
12	2964	0
12	2965	2
12	2966	0
12	2967	1
12	2968	2
12	2969	2
12	2970	2
12	2971	0
12	2972	0
12	2973	2
12	2974	0
12	2975	1
12	2976	2
12	2977	2
12	2978	0
12	2979	1
12	2980	2
12	2981	0
12	2982	2
12	2983	0
12	2984	2
12	2985	0
12	2986	2
12	2987	2
12	2988	0
12	2989	0
12	2990	2
12	2991	0
12	2992	2
12	2993	2
12	2994	2
12	2995	0
12	2996	0
12	2997	1
12	2998	2
12	2999	0
12	3000	0
12	3001	2
12	3002	0
12	3003	2
12	3004	2
12	3005	0
12	3006	2
12	3007	2
12	3008	2
12	3009	2
12	3010	0
12	3011	0
12	3012	2
12	3013	0
12	3014	0
12	3015	2
12	3016	0
12	3017	0
12	3018	2
12	3019	2
12	3020	2
12	3021	0
12	3022	0
12	3023	0
12	3024	2
12	3025	2
12	3026	0
12	3027	0
12	3028	2
12	3029	2
12	3030	0
12	3031	0
12	3032	2
12	3033	0
12	3034	1
12	3035	2
12	3036	2
12	3037	2
12	3038	2
12	3039	2
12	3040	0
12	3041	2
12	3042	2
12	3043	2
12	3044	0
12	3045	0
12	3046	2
12	3047	2
12	3048	0
12	3049	0
12	3050	0
12	3051	2
12	3052	0
12	3053	0
12	3054	0
12	3055	2
12	3056	2
12	3057	2
12	3058	2
12	3059	0
12	3060	0
12	3061	1
12	3062	0
12	3063	1
12	3064	2
12	3065	0
12	3066	2
12	3067	0
12	3068	1
12	3069	0
12	3070	0
12	3071	2
12	3072	1
12	3073	2
12	3074	2
12	3075	2
12	3076	0
12	3077	2
12	3078	2
12	3079	0
12	3080	0
12	3081	0
12	3082	2
12	3083	0
12	3084	2
12	3085	2
13	3086	2
13	3087	0
13	3088	0
13	3089	2
13	3090	1
13	3091	2
13	3092	0
13	3093	2
13	3094	2
13	3095	2
13	3096	2
13	3097	0
13	3098	2
13	3099	0
13	3100	2
13	3101	0
13	3102	2
13	3103	2
13	3104	2
13	3105	0
13	3106	2
13	3107	2
13	3108	1
13	3109	2
13	3110	0
13	3111	2
13	3112	0
13	3113	0
13	3114	2
13	3115	2
13	3116	2
13	3117	0
13	3118	1
13	3119	2
13	3120	0
13	3121	1
13	3122	0
13	3123	0
13	3124	1
13	3125	0
13	3126	1
13	3127	2
13	3128	2
13	3129	0
13	3130	0
13	3131	0
13	3132	1
13	3133	0
13	3134	0
13	3135	1
13	3136	2
13	3137	2
13	3138	0
13	3139	1
13	3140	0
13	3141	0
13	3142	0
13	3143	0
13	3144	0
13	3145	1
13	3146	0
13	3147	0
13	3148	2
13	3149	0
13	3150	0
13	3151	0
13	3152	2
13	3153	0
13	3154	2
13	3155	0
13	3156	0
13	3157	0
13	3158	0
13	3159	0
13	3160	1
13	3161	2
13	3162	0
13	3163	0
13	3164	2
13	3165	0
13	3166	0
13	3167	2
13	3168	0
13	3169	0
13	3170	2
13	3171	0
13	3172	0
13	3173	0
13	3174	0
13	3175	0
13	3176	2
13	3177	0
13	3178	0
13	3179	0
13	3180	0
13	3181	0
13	3182	2
13	3183	0
13	3184	0
13	3185	0
13	3186	0
13	3187	0
13	3188	0
13	3189	0
13	3190	0
13	3191	1
13	3192	0
13	3193	0
13	3194	0
13	3195	2
13	3196	0
13	3197	0
13	3198	0
13	3199	2
13	3200	2
13	3201	0
13	3202	0
13	3203	2
13	3204	2
13	3205	1
13	3206	0
13	3207	1
13	3208	0
13	3209	2
13	3210	2
13	3211	2
13	3212	0
13	3213	0
13	3214	1
13	3215	0
13	3216	0
13	3217	0
13	3218	0
13	3219	0
13	3220	0
13	3221	0
13	3222	0
13	3223	2
13	3224	2
13	3225	2
13	3226	2
13	3227	1
13	3228	2
14	3229	1
14	3230	0
14	3231	2
14	3232	0
14	3233	2
14	3234	1
14	3235	2
14	3236	2
14	3237	1
14	3238	2
14	3239	1
14	3240	2
14	3241	2
14	3242	0
14	3243	2
14	3244	1
14	3245	1
14	3246	1
14	3247	2
14	3248	2
14	3249	2
14	3250	2
14	3251	0
14	3252	0
14	3253	2
14	3254	2
14	3255	0
14	3256	2
14	3257	0
14	3258	2
14	3259	2
14	3260	2
14	3261	0
14	3262	0
14	3263	2
14	3264	2
14	3265	0
14	3266	2
14	3267	2
14	3268	0
14	3269	2
14	3270	0
14	3271	2
14	3272	0
14	3273	0
14	3274	0
14	3275	0
14	3276	2
14	3277	2
14	3278	1
14	3279	0
14	3280	1
14	3281	2
14	3282	0
14	3283	2
14	3284	0
14	3285	0
14	3286	0
14	3287	0
14	3288	0
14	3289	0
14	3290	0
14	3291	0
14	3292	0
14	3293	0
14	3294	1
14	3295	0
14	3296	0
14	3297	0
14	3298	2
14	3299	0
14	3300	0
14	3301	0
14	3302	2
14	3303	0
14	3304	2
14	3305	0
14	3306	0
14	3307	1
14	3308	2
14	3309	1
14	3310	0
14	3311	0
14	3312	1
14	3313	0
14	3314	2
14	3315	2
14	3316	1
14	3317	0
14	3318	0
14	3319	2
14	3320	0
14	3321	0
14	3322	0
14	3323	2
14	3324	2
14	3325	2
14	3326	1
14	3327	2
14	3328	0
14	3329	2
14	3330	2
14	3331	2
14	3332	2
14	3333	2
14	3334	0
14	3335	2
14	3336	1
14	3337	2
14	3338	0
14	3339	2
14	3340	2
14	3341	2
14	3342	0
14	3343	2
14	3344	2
14	3345	1
14	3346	0
14	3347	0
14	3348	2
14	3349	0
14	3350	0
14	3351	2
14	3352	1
14	3353	0
14	3354	0
14	3355	0
14	3356	0
14	3357	0
14	3358	0
14	3359	0
14	3360	0
14	3361	0
14	3362	0
14	3363	0
14	3364	0
14	3365	0
14	3366	2
14	3367	1
14	3368	2
14	3369	0
14	3370	2
14	3371	1
14	3372	0
14	3373	0
14	3374	0
14	3375	2
14	3376	0
14	3377	2
14	3378	1
14	3379	2
14	3380	0
14	3381	2
14	3382	0
14	3383	2
14	3384	2
14	3385	1
14	3386	0
14	3387	0
14	3388	2
15	3389	1
15	3390	1
15	3391	2
15	3392	0
15	3393	2
15	3394	2
15	3395	2
15	3396	1
15	3397	2
15	3398	1
15	3399	1
15	3400	2
15	3401	1
15	3402	1
15	3403	1
15	3404	1
15	3405	2
15	3406	2
15	3407	2
15	3408	0
15	3409	0
15	3410	0
15	3411	2
15	3412	0
15	3413	0
15	3414	2
15	3415	1
15	3416	1
15	3417	0
15	3418	2
15	3419	2
15	3420	2
15	3421	2
15	3422	2
15	3423	0
15	3424	0
15	3425	0
15	3426	1
15	3427	2
15	3428	2
15	3429	2
15	3430	2
15	3431	1
15	3432	1
15	3433	2
15	3434	1
15	3435	2
15	3436	1
15	3437	2
15	3438	2
15	3439	1
15	3440	2
15	3441	2
15	3442	2
15	3443	2
15	3444	2
15	3445	0
15	3446	2
15	3447	0
15	3448	0
15	3449	0
15	3450	2
15	3451	2
15	3452	2
15	3453	2
15	3454	0
15	3455	1
15	3456	0
15	3457	0
15	3458	0
15	3459	0
15	3460	0
15	3461	1
15	3462	2
15	3463	2
15	3464	0
15	3465	2
15	3466	2
15	3467	1
15	3468	0
15	3469	0
15	3470	0
15	3471	0
15	3472	1
15	3473	0
15	3474	0
15	3475	2
15	3476	0
15	3477	0
15	3478	0
15	3479	2
15	3480	2
15	3481	2
15	3482	2
15	3483	0
15	3484	0
15	3485	0
15	3486	1
15	3487	0
15	3488	0
15	3489	1
15	3490	1
15	3491	2
15	3492	0
15	3493	2
15	3494	0
15	3495	2
15	3496	2
15	3497	2
15	3498	0
15	3499	2
15	3500	1
15	3501	0
15	3502	2
15	3503	2
15	3504	0
15	3505	2
15	3506	2
15	3507	0
15	3508	2
15	3509	1
15	3510	2
15	3511	2
15	3512	2
15	3513	2
15	3514	0
15	3515	2
15	3516	2
15	3517	0
15	3518	2
15	3519	0
15	3520	0
15	3521	2
15	3522	1
15	3523	0
15	3524	2
15	3525	2
15	3526	2
15	3527	0
15	3528	2
15	3529	0
15	3530	0
15	3531	1
15	3532	0
16	3533	0
16	3534	1
16	3535	1
16	3536	2
16	3537	1
16	3538	2
16	3539	2
16	3540	0
16	3541	0
16	3542	0
16	3543	0
16	3544	0
16	3545	2
16	3546	2
16	3547	1
16	3548	0
16	3549	2
16	3550	0
16	3551	0
16	3552	2
16	3553	2
16	3554	2
16	3555	2
16	3556	2
16	3557	2
16	3558	2
16	3559	2
16	3560	2
16	3561	1
16	3562	2
16	3563	1
16	3564	2
16	3565	2
16	3566	1
16	3567	1
16	3568	1
16	3569	2
16	3570	1
16	3571	1
16	3572	2
16	3573	0
16	3574	0
16	3575	2
16	3576	2
16	3577	2
16	3578	2
16	3579	0
16	3580	2
16	3581	0
16	3582	2
16	3583	2
16	3584	2
16	3585	2
16	3586	2
16	3587	1
16	3588	2
16	3589	2
16	3590	2
16	3591	2
16	3592	2
16	3593	2
16	3594	2
16	3595	2
16	3596	2
16	3597	2
16	3598	0
16	3599	2
16	3600	1
16	3601	0
16	3602	1
16	3603	2
16	3604	2
16	3605	1
16	3606	2
16	3607	2
16	3608	2
16	3609	0
16	3610	1
16	3611	2
16	3612	2
16	3613	2
16	3614	2
16	3615	0
16	3616	0
16	3617	0
16	3618	2
16	3619	0
16	3620	1
16	3621	0
16	3622	0
16	3623	2
16	3624	0
16	3625	0
16	3626	2
16	3627	2
16	3628	2
16	3629	1
16	3630	2
16	3631	2
16	3632	0
16	3633	0
16	3634	2
16	3635	2
16	3636	1
16	3637	0
16	3638	0
16	3639	2
16	3640	0
16	3641	2
16	3642	0
16	3643	0
16	3644	0
16	3645	2
16	3646	0
16	3647	0
16	3648	0
16	3649	0
16	3650	0
16	3651	0
16	3652	0
16	3653	2
16	3654	1
16	3655	1
16	3656	2
16	3657	2
16	3658	1
16	3659	2
16	3660	1
16	3661	0
16	3662	1
16	3663	2
16	3664	0
16	3665	0
16	3666	2
16	3667	0
16	3668	2
16	3669	0
16	3670	1
16	3671	0
16	3672	0
16	3673	1
16	3674	2
16	3675	1
16	3676	2
17	3677	1
17	3678	2
17	3679	2
17	3680	0
17	3681	0
17	3682	2
17	3683	2
17	3684	0
17	3685	2
17	3686	1
17	3687	2
17	3688	1
17	3689	2
17	3690	0
17	3691	0
17	3692	2
17	3693	2
17	3694	0
17	3695	0
17	3696	1
17	3697	2
17	3698	0
17	3699	0
17	3700	2
17	3701	2
17	3702	2
17	3703	2
17	3704	0
17	3705	0
17	3706	1
17	3707	1
17	3708	1
17	3709	1
17	3710	2
17	3711	0
17	3712	2
17	3713	0
17	3714	2
17	3715	2
17	3716	1
17	3717	2
17	3718	2
17	3719	2
17	3720	2
17	3721	2
17	3722	2
17	3723	1
17	3724	2
17	3725	2
17	3726	2
17	3727	2
17	3728	1
17	3729	1
17	3730	2
17	3731	0
17	3732	2
17	3733	2
17	3734	2
17	3735	2
17	3736	1
17	3737	2
17	3738	2
17	3739	2
17	3740	0
17	3741	2
17	3742	2
17	3743	0
17	3744	2
17	3745	0
17	3746	0
17	3747	0
17	3748	0
17	3749	2
17	3750	0
17	3751	0
17	3752	0
17	3753	0
17	3754	0
17	3755	0
17	3756	0
17	3757	0
17	3758	0
17	3759	0
17	3760	2
17	3761	2
17	3762	2
17	3763	2
17	3764	0
17	3765	2
17	3766	2
17	3767	2
17	3768	2
17	3769	2
17	3770	0
17	3771	0
17	3772	0
17	3773	1
17	3774	0
17	3775	1
17	3776	2
17	3777	2
17	3778	2
17	3779	2
17	3780	0
17	3781	0
17	3782	0
17	3783	0
17	3784	0
17	3785	2
17	3786	2
17	3787	0
17	3788	0
17	3789	2
17	3790	1
17	3791	0
17	3792	2
17	3793	2
17	3794	2
17	3795	1
17	3796	0
17	3797	2
17	3798	0
17	3799	2
17	3800	2
17	3801	0
17	3802	0
17	3803	2
17	3804	1
17	3805	2
18	3806	2
18	3807	2
18	3808	2
18	3809	2
18	3810	2
18	3811	2
18	3812	2
18	3813	0
18	3814	2
18	3815	0
18	3816	0
18	3817	0
18	3818	0
18	3819	2
18	3820	2
18	3821	1
18	3822	0
18	3823	1
18	3824	2
18	3825	2
18	3826	1
18	3827	0
18	3828	2
18	3829	0
18	3830	2
18	3831	2
18	3832	2
18	3833	2
18	3834	2
18	3835	2
18	3836	2
18	3837	2
18	3838	2
18	3839	2
18	3840	2
18	3841	2
18	3842	2
18	3843	2
18	3844	2
18	3845	1
18	3846	2
18	3847	1
18	3848	2
18	3849	0
18	3850	0
18	3851	2
18	3852	2
18	3853	1
18	3854	0
18	3855	0
18	3856	0
18	3857	2
18	3858	0
18	3859	0
18	3860	0
18	3861	0
18	3862	0
18	3863	2
18	3864	0
18	3865	2
18	3866	2
18	3867	0
18	3868	0
18	3869	0
18	3870	2
18	3871	0
18	3872	0
18	3873	0
18	3874	0
18	3875	0
18	3876	0
18	3877	1
18	3878	0
18	3879	0
18	3880	1
18	3881	0
18	3882	0
18	3883	0
18	3884	0
18	3885	2
18	3886	2
18	3887	0
18	3888	0
18	3889	2
18	3890	2
18	3891	2
18	3892	2
18	3893	2
18	3894	0
18	3895	2
18	3896	0
18	3897	2
18	3898	0
18	3899	0
18	3900	0
18	3901	0
18	3902	2
18	3903	0
18	3904	0
18	3905	0
18	3906	2
18	3907	0
18	3908	1
18	3909	0
18	3910	2
18	3911	2
18	3912	2
18	3913	2
18	3914	2
18	3915	2
18	3916	0
18	3917	0
18	3918	0
18	3919	0
18	3920	1
18	3921	0
18	3922	0
18	3923	0
18	3924	0
18	3925	2
18	3926	1
18	3927	2
18	3928	2
18	3929	2
18	3930	0
18	3931	0
18	3932	0
18	3933	2
18	3934	0
18	3935	2
18	3936	0
18	3937	1
18	3938	0
19	3939	0
19	3940	2
19	3941	1
19	3942	0
19	3943	1
19	3944	2
19	3945	1
19	3946	1
19	3947	0
19	3948	2
19	3949	0
19	3950	0
19	3951	0
19	3952	1
19	3953	2
19	3954	0
19	3955	2
19	3956	2
19	3957	0
19	3958	2
19	3959	2
19	3960	2
19	3961	2
19	3962	2
19	3963	1
19	3964	2
19	3965	0
19	3966	0
19	3967	2
19	3968	2
19	3969	1
19	3970	0
19	3971	1
19	3972	2
19	3973	2
19	3974	0
19	3975	0
19	3976	0
19	3977	0
19	3978	0
19	3979	0
19	3980	0
19	3981	2
19	3982	0
19	3983	0
19	3984	2
19	3985	0
19	3986	2
19	3987	2
19	3988	2
19	3989	0
19	3990	2
19	3991	2
19	3992	2
19	3993	0
19	3994	2
19	3995	2
19	3996	2
19	3997	0
19	3998	0
19	3999	0
19	4000	1
19	4001	2
19	4002	2
19	4003	2
19	4004	2
19	4005	2
19	4006	1
19	4007	0
19	4008	0
19	4009	2
19	4010	1
19	4011	2
19	4012	1
19	4013	0
19	4014	0
19	4015	1
19	4016	1
19	4017	2
19	4018	2
19	4019	2
19	4020	2
19	4021	1
19	4022	1
19	4023	2
19	4024	1
19	4025	2
19	4026	2
19	4027	2
19	4028	0
19	4029	2
19	4030	0
19	4031	2
19	4032	2
20	4033	0
20	4034	0
20	4035	2
20	4036	0
20	4037	0
20	4038	1
20	4039	1
20	4040	2
20	4041	0
20	4042	0
20	4043	0
20	4044	2
20	4045	2
20	4046	1
20	4047	2
20	4048	2
20	4049	1
20	4050	1
20	4051	2
20	4052	0
20	4053	2
20	4054	0
20	4055	2
20	4056	0
20	4057	0
20	4058	0
20	4059	0
20	4060	0
20	4061	0
20	4062	2
20	4063	2
20	4064	0
20	4065	2
20	4066	1
20	4067	1
20	4068	2
20	4069	2
20	4070	0
20	4071	0
20	4072	2
20	4073	2
20	4074	2
20	4075	2
20	4076	0
20	4077	2
20	4078	1
20	4079	2
20	4080	2
20	4081	2
20	4082	2
20	4083	2
20	4084	2
20	4085	2
20	4086	2
20	4087	2
20	4088	2
20	4089	2
20	4090	1
20	4091	0
20	4092	1
20	4093	2
20	4094	2
20	4095	1
20	4096	2
20	4097	2
20	4098	2
20	4099	0
20	4100	0
20	4101	1
20	4102	0
20	4103	2
20	4104	2
20	4105	0
20	4106	0
20	4107	2
20	4108	2
20	4109	0
20	4110	1
20	4111	1
20	4112	1
20	4113	0
20	4114	0
20	4115	2
20	4116	2
20	4117	0
20	4118	0
20	4119	0
20	4120	2
20	4121	1
20	4122	2
20	4123	0
20	4124	0
20	4125	2
20	4126	0
20	4127	0
20	4128	2
20	4129	0
20	4130	2
20	4131	0
20	4132	0
20	4133	0
20	4134	2
20	4135	0
